file_off	va	section	xref	len	text
0xd420c	0x4d5e0c	.data	1	24	C:\Pacgen\src\purchase.c
0xd4228	0x4d5e28	.data	1	5	%s %s
0xd4230	0x4d5e30	.data	1	24	C:\Pacgen\src\purchase.c
0xd424c	0x4d5e4c	.data	1	24	C:\Pacgen\src\purchase.c
0xd4268	0x4d5e68	.data	1	24	C:\Pacgen\src\purchase.c
0xd4284	0x4d5e84	.data	1	24	C:\Pacgen\src\purchase.c
0xd42a0	0x4d5ea0	.data	1	24	C:\Pacgen\src\purchase.c
0xd42bc	0x4d5ebc	.data	1	6	%s %s.
0xd42c4	0x4d5ec4	.data	1	24	C:\Pacgen\src\purchase.c
0xd42e0	0x4d5ee0	.data	1	24	C:\Pacgen\src\purchase.c
0xd4334	0x4d5f34	.data	1	24	C:\Pacgen\src\purchase.c
0xd4350	0x4d5f50	.data	1	24	C:\Pacgen\src\purchase.c
0xd4374	0x4d5f74	.data	1	24	C:\Pacgen\src\purchase.c
0xd4390	0x4d5f90	.data	1	24	C:\Pacgen\src\purchase.c
0xd43ac	0x4d5fac	.data	1	24	C:\Pacgen\src\purchase.c
0xd43c8	0x4d5fc8	.data	1	24	C:\Pacgen\src\purchase.c
0xd43e4	0x4d5fe4	.data	1	24	C:\Pacgen\src\purchase.c
0xd4400	0x4d6000	.data	1	24	C:\Pacgen\src\purchase.c
0xd443c	0x4d603c	.data	1	4	[%d]
0xd4448	0x4d6048	.data	1	4	[%d]
0xd4454	0x4d6054	.data	1	4	[%d]
0xd4460	0x4d6060	.data	1	4	[%d]
0xd446c	0x4d606c	.data	1	4	[%d]
0xd44a0	0x4d60a0	.data	1	24	C:\Pacgen\src\glossary.c
0xd44bc	0x4d60bc	.data	1	24	C:\Pacgen\src\glossary.c
0xd44d8	0x4d60d8	.data	1	24	C:\Pacgen\src\glossary.c
0xd44f4	0x4d60f4	.data	1	24	C:\Pacgen\src\glossary.c
0xd4510	0x4d6110	.data	1	6	%d.txt
0xd4518	0x4d6118	.data	1	24	C:\Pacgen\src\glossary.c
0xd4534	0x4d6134	.data	1	24	C:\Pacgen\src\glossary.c
0xd4550	0x4d6150	.data	1	6	%d.txt
0xd4558	0x4d6158	.data	1	24	C:\Pacgen\src\glossary.c
0xd4574	0x4d6174	.data	1	24	C:\Pacgen\src\glossary.c
0xd4590	0x4d6190	.data	1	24	C:\Pacgen\src\glossary.c
0xd45ac	0x4d61ac	.data	1	24	C:\Pacgen\src\glossary.c
0xd45c8	0x4d61c8	.data	1	24	C:\Pacgen\src\glossary.c
0xd45e8	0x4d61e8	.data	1	24	C:\Pacgen\src\glossary.c
0xd4604	0x4d6204	.data	1	24	C:\Pacgen\src\glossary.c
0xd4640	0x4d6240	.data	1	24	C:\Pacgen\src\glossary.c
0xd465c	0x4d625c	.data	1	8	I'm dead
0xd4668	0x4d6268	.data	1	24	C:\Pacgen\src\glossary.c
0xd4684	0x4d6284	.data	1	6	%d.txt
0xd468c	0x4d628c	.data	1	24	C:\Pacgen\src\glossary.c
0xd46a8	0x4d62a8	.data	1	24	C:\Pacgen\src\glossary.c
0xd46c4	0x4d62c4	.data	1	6	%d.txt
0xd46cc	0x4d62cc	.data	1	24	C:\Pacgen\src\glossary.c
0xd46e8	0x4d62e8	.data	1	11	transit.shp
0xd46f4	0x4d62f4	.data	1	20	C:\Pacgen\Src\host.c
0xd470c	0x4d630c	.data	1	11	transit.shp
0xd471c	0x4d631c	.data	1	20	C:\Pacgen\Src\host.c
0xd4734	0x4d6334	.data	1	20	C:\Pacgen\Src\host.c
0xd474c	0x4d634c	.data	1	20	C:\Pacgen\Src\host.c
0xd47b0	0x4d63b0	.data	1	38	Learn how to ride a motorcycle, today!
0xd47d8	0x4d63d8	.data	1	19	Tame the Iron Horse
0xd4859	0x4d6459	.data	0	5	CCCss
0xd486e	0x4d646e	.data	0	49	 !"#$%&'''*+,-./0123456777:::=AAAAAAKCFGHIJKLMNOO
0xd48a0	0x4d64a0	.data	0	35	RSTUVWXYZ[[[_`abcdefgWYZjklmnopqrss
0xd4994	0x4d6594	.data	0	5	KLMNO
0xd49fb	0x4d65fb	.data	0	18	&'LKLKJIHIJKLMNOOO
0xd54e1	0x4d70e1	.data	0	6	frisco
0xd5517	0x4d7117	.data	0	5	india
0xd554d	0x4d714d	.data	0	7	guadcnl
0xd5583	0x4d7183	.data	0	6	midway
0xd55b9	0x4d71b9	.data	0	6	tarawa
0xd55ef	0x4d71ef	.data	0	7	phill44
0xd5625	0x4d7225	.data	0	7	lyteglf
0xd565b	0x4d725b	.data	0	7	hawai44
0xd5691	0x4d7291	.data	0	7	pearl41
0xd56c7	0x4d72c7	.data	0	7	mrnaisl
0xd56fd	0x4d72fd	.data	0	6	cchina
0xd5733	0x4d7333	.data	0	7	philsea
0xd5769	0x4d7369	.data	0	7	phill41
0xd579f	0x4d739f	.data	0	7	mrslisl
0xd57d5	0x4d73d5	.data	0	7	admrisl
0xd580b	0x4d740b	.data	0	7	austral
0xd5841	0x4d7441	.data	0	7	okinawa
0xd5877	0x4d7477	.data	0	7	iwojima
0xd58ad	0x4d74ad	.data	0	5	malay
0xd58e3	0x4d74e3	.data	0	7	slmnisl
0xd5919	0x4d7519	.data	0	7	Burma42
0xd594f	0x4d754f	.data	0	6	persia
0xd5985	0x4d7585	.data	0	6	guinea
0xd59bb	0x4d75bb	.data	0	7	henfild
0xd59f1	0x4d75f1	.data	0	7	coronet
0xd5a27	0x4d7627	.data	0	7	midinva
0xd5a5d	0x4d765d	.data	0	5	halha
0xd5a93	0x4d7693	.data	0	7	sechina
0xd5ac9	0x4d76c9	.data	0	7	chunkng
0xd5aff	0x4d76ff	.data	0	7	olympic
0xd5b35	0x4d7735	.data	0	7	midwest
0xd5b6b	0x4d776b	.data	0	5	dutch
0xd5bb8	0x4d77b8	.data	7	4	bnk\
0xd5bf8	0x4d77f8	.data	5	7	stream\
0xd5c90	0x4d7890	.data	7	14	PacGen Session
0xd5cb0	0x4d78b0	.data	10	13	Mike and Paul
0xd5e60	0x4d7a60	.data	1	11	transit.shp
0xd5e6c	0x4d7a6c	.data	1	21	C:\Pacgen\Src\guest.c
0xd5e84	0x4d7a84	.data	1	11	transit.shp
0xd5e94	0x4d7a94	.data	1	21	C:\Pacgen\Src\guest.c
0xd5eac	0x4d7aac	.data	1	21	C:\Pacgen\Src\guest.c
0xd5ec4	0x4d7ac4	.data	1	21	C:\Pacgen\Src\guest.c
0xd5ee8	0x4d7ae8	.data	1	21	C:\Pacgen\Src\guest.c
0xd5f08	0x4d7b08	.data	1	4	  %s
0xd5f10	0x4d7b10	.data	1	5	 (%d)
0xd5f18	0x4d7b18	.data	1	5	 (%d)
0xd5f28	0x4d7b28	.data	1	20	C:\Pacgen\Src\Menu.c
0xd5f40	0x4d7b40	.data	1	20	C:\Pacgen\Src\Menu.c
0xd5f78	0x4d7b78	.data	1	20	C:\Pacgen\Src\Menu.c
0xd5f90	0x4d7b90	.data	1	20	C:\Pacgen\Src\Menu.c
0xd5fa8	0x4d7ba8	.data	1	20	C:\Pacgen\Src\Menu.c
0xd5fc0	0x4d7bc0	.data	1	20	C:\Pacgen\Src\Menu.c
0xd5fd8	0x4d7bd8	.data	1	20	C:\Pacgen\Src\Menu.c
0xd5ff0	0x4d7bf0	.data	1	20	C:\Pacgen\Src\Menu.c
0xd6008	0x4d7c08	.data	1	20	C:\Pacgen\Src\Menu.c
0xd6064	0x4d7c64	.data	1	16	%sSAVE\quick.svg
0xd6078	0x4d7c78	.data	1	16	%sSAVE\quick.svg
0xd608c	0x4d7c8c	.data	1	20	Quick Load complete.
0xd60bc	0x4d7cbc	.data	1	20	C:\Pacgen\Src\Menu.c
0xd60d4	0x4d7cd4	.data	1	20	C:\Pacgen\Src\Menu.c
0xd61c0	0x4d7dc0	.data	1	5	*.svg
0xd61f8	0x4d7df8	.data	1	5	*.sv?
0xd6208	0x4d7e08	.data	1	23	C:\Pacgen\src\piknatn.c
0xd6220	0x4d7e20	.data	1	23	C:\Pacgen\src\piknatn.c
0xd6238	0x4d7e38	.data	1	23	C:\Pacgen\src\piknatn.c
0xd6250	0x4d7e50	.data	1	23	C:\Pacgen\src\piknatn.c
0xd6268	0x4d7e68	.data	1	23	C:\Pacgen\src\piknatn.c
0xd6288	0x4d7e88	.data	1	23	xunits = %d yunits = %d
0xd62a0	0x4d7ea0	.data	1	24	C:\Pacgen\Src\gotounit.c
0xd62bc	0x4d7ebc	.data	1	24	C:\Pacgen\Src\gotounit.c
0xd62dc	0x4d7edc	.data	1	5	%d,%d
0xd62e4	0x4d7ee4	.data	1	24	C:\Pacgen\Src\gotounit.c
0xd6300	0x4d7f00	.data	1	24	C:\Pacgen\Src\gotounit.c
0xd631c	0x4d7f1c	.data	1	24	C:\Pacgen\Src\gotounit.c
0xd6338	0x4d7f38	.data	1	24	C:\Pacgen\Src\gotounit.c
0xd6364	0x4d7f64	.data	1	5	%d/%d
0xd636c	0x4d7f6c	.data	1	5	%d/%d
0xd6374	0x4d7f74	.data	1	5	%d %s
0xd637c	0x4d7f7c	.data	1	5	%d %s
0xd639c	0x4d7f9c	.data	1	4	[%d]
0xd63ac	0x4d7fac	.data	1	4	[%d]
0xd63bc	0x4d7fbc	.data	1	4	[%d]
0xd63c8	0x4d7fc8	.data	1	4	[%d]
0xd63d0	0x4d7fd0	.data	1	4	[%d]
0xd63e0	0x4d7fe0	.data	1	4	[%d]
0xd6420	0x4d8020	.data	1	5	%d/%d
0xd6438	0x4d8038	.data	1	24	C:\Pacgen\Src\gotounit.c
0xd6454	0x4d8054	.data	1	24	C:\Pacgen\Src\gotounit.c
0xd6470	0x4d8070	.data	1	24	C:\Pacgen\Src\gotounit.c
0xd648c	0x4d808c	.data	1	24	C:\Pacgen\Src\gotounit.c
0xd64a8	0x4d80a8	.data	1	24	C:\Pacgen\Src\gotounit.c
0xd6674	0x4d8274	.data	1	22	C:\Pacgen\Src\Combat.c
0xd668c	0x4d828c	.data	1	12	explsn02.shp
0xd669c	0x4d829c	.data	1	12	explsn03.shp
0xd66ac	0x4d82ac	.data	1	12	explsn03.shp
0xd66bc	0x4d82bc	.data	1	12	explsn01.shp
0xd66cc	0x4d82cc	.data	1	12	explsn01.shp
0xd66dc	0x4d82dc	.data	1	12	explsn01.shp
0xd66ec	0x4d82ec	.data	1	12	explsn02.shp
0xd66fc	0x4d82fc	.data	1	12	explsn02.shp
0xd670c	0x4d830c	.data	1	22	C:\Pacgen\Src\Combat.c
0xd6724	0x4d8324	.data	1	22	C:\Pacgen\Src\Combat.c
0xd673c	0x4d833c	.data	1	12	fire_art.shp
0xd674c	0x4d834c	.data	1	12	fire_art.shp
0xd675c	0x4d835c	.data	1	12	fire_art.shp
0xd676c	0x4d836c	.data	1	12	fire_art.shp
0xd677c	0x4d837c	.data	1	12	fire_art.shp
0xd678c	0x4d838c	.data	1	11	fire_ad.shp
0xd6798	0x4d8398	.data	1	12	fire_art.shp
0xd67a8	0x4d83a8	.data	1	11	fire_aa.shp
0xd67b4	0x4d83b4	.data	1	22	C:\Pacgen\Src\Combat.c
0xd67cc	0x4d83cc	.data	1	11	%sdebug.txt
0xd67e0	0x4d83e0	.data	1	12	c:\debug.txt
0xd67f4	0x4d83f4	.data	1	10	.MAP files
0xd67ff	0x4d83ff	.data	0	5	*.map
0xd6805	0x4d8405	.data	0	10	.GEO files
0xd6810	0x4d8410	.data	0	5	*.geo
0xd6816	0x4d8416	.data	0	10	.EQP files
0xd6821	0x4d8421	.data	0	5	*.eqp
0xd6827	0x4d8427	.data	0	10	.SCN Files
0xd6832	0x4d8432	.data	0	5	*.scn
0xd6838	0x4d8438	.data	0	10	.EML Files
0xd6843	0x4d8443	.data	0	5	*.eml
0xd6849	0x4d8449	.data	0	10	.SAV Files
0xd6854	0x4d8454	.data	0	5	*.sav
0xd685a	0x4d845a	.data	0	17	.EML & .SAV files
0xd686c	0x4d846c	.data	0	11	*.eml;*.sav
0xd6880	0x4d8480	.data	1	9	File Open
0xd689c	0x4d849c	.data	1	10	.MAP files
0xd68a7	0x4d84a7	.data	0	5	*.map
0xd68ad	0x4d84ad	.data	0	10	.GEO files
0xd68b8	0x4d84b8	.data	0	5	*.geo
0xd68be	0x4d84be	.data	0	10	.EQP files
0xd68c9	0x4d84c9	.data	0	5	*.eqp
0xd68cf	0x4d84cf	.data	0	10	.SCN Files
0xd68da	0x4d84da	.data	0	5	*.scn
0xd68e0	0x4d84e0	.data	0	10	.EML Files
0xd68eb	0x4d84eb	.data	0	5	*.eml
0xd68f1	0x4d84f1	.data	0	10	.SAV Files
0xd68fc	0x4d84fc	.data	0	5	*.sav
0xd6902	0x4d8502	.data	0	17	.EML & .SAV files
0xd6914	0x4d8514	.data	0	11	*.eml;*.sav
0xd6928	0x4d8528	.data	1	9	File Save
0xd6944	0x4d8544	.data	1	11	%c:\data\%s
0xd6954	0x4d8554	.data	1	21	C:\Pacgen\src\tools.c
0xd6970	0x4d8570	.data	1	21	C:\Pacgen\src\tools.c
0xd69c4	0x4d85c4	.data	1	11	%c:\data\%s
0xd69dc	0x4d85dc	.data	1	21	C:\Pacgen\src\tools.c
0xd69f4	0x4d85f4	.data	1	21	C:\Pacgen\src\tools.c
0xd6a58	0x4d8658	.data	1	24	Error with equip name %d
0xd6a74	0x4d8674	.data	1	27	Error with tilefile name %d
0xd6a90	0x4d8690	.data	1	21	C:\Pacgen\src\tools.c
0xd6ac4	0x4d86c4	.data	1	21	C:\Pacgen\src\tools.c
0xd6af8	0x4d86f8	.data	1	21	C:\Pacgen\src\tools.c
0xd6b2c	0x4d872c	.data	1	21	C:\Pacgen\src\tools.c
0xd6b60	0x4d8760	.data	1	21	C:\Pacgen\src\tools.c
0xd6b94	0x4d8794	.data	1	21	C:\Pacgen\src\tools.c
0xd6bc8	0x4d87c8	.data	1	21	C:\Pacgen\src\tools.c
0xd6bfc	0x4d87fc	.data	1	21	C:\Pacgen\src\tools.c
0xd6c30	0x4d8830	.data	1	21	C:\Pacgen\src\tools.c
0xd6c64	0x4d8864	.data	1	21	C:\Pacgen\src\tools.c
0xd6c98	0x4d8898	.data	1	21	C:\Pacgen\src\tools.c
0xd6ccc	0x4d88cc	.data	1	21	C:\Pacgen\src\tools.c
0xd6d00	0x4d8900	.data	1	21	C:\Pacgen\src\tools.c
0xd6d34	0x4d8934	.data	1	21	C:\Pacgen\src\tools.c
0xd6d68	0x4d8968	.data	1	21	C:\Pacgen\src\tools.c
0xd6d9c	0x4d899c	.data	1	21	C:\Pacgen\src\tools.c
0xd6dd0	0x4d89d0	.data	1	21	C:\Pacgen\src\tools.c
0xd6e04	0x4d8a04	.data	1	21	C:\Pacgen\src\tools.c
0xd6e38	0x4d8a38	.data	1	21	C:\Pacgen\src\tools.c
0xd6e6c	0x4d8a6c	.data	1	21	C:\Pacgen\src\tools.c
0xd6ea0	0x4d8aa0	.data	1	21	C:\Pacgen\src\tools.c
0xd6ed4	0x4d8ad4	.data	1	21	C:\Pacgen\src\tools.c
0xd6f08	0x4d8b08	.data	1	21	C:\Pacgen\src\tools.c
0xd6f3c	0x4d8b3c	.data	1	21	C:\Pacgen\src\tools.c
0xd6f70	0x4d8b70	.data	1	21	C:\Pacgen\src\tools.c
0xd6fa4	0x4d8ba4	.data	1	21	C:\Pacgen\src\tools.c
0xd6fd8	0x4d8bd8	.data	1	21	C:\Pacgen\src\tools.c
0xd700c	0x4d8c0c	.data	1	21	C:\Pacgen\src\tools.c
0xd7040	0x4d8c40	.data	1	21	C:\Pacgen\src\tools.c
0xd7074	0x4d8c74	.data	1	21	C:\Pacgen\src\tools.c
0xd70a8	0x4d8ca8	.data	1	21	C:\Pacgen\src\tools.c
0xd70dc	0x4d8cdc	.data	1	21	C:\Pacgen\src\tools.c
0xd7110	0x4d8d10	.data	1	21	C:\Pacgen\src\tools.c
0xd7144	0x4d8d44	.data	1	21	C:\Pacgen\src\tools.c
0xd7178	0x4d8d78	.data	1	21	C:\Pacgen\src\tools.c
0xd71ac	0x4d8dac	.data	1	21	C:\Pacgen\src\tools.c
0xd71e0	0x4d8de0	.data	1	21	C:\Pacgen\src\tools.c
0xd7214	0x4d8e14	.data	1	21	C:\Pacgen\src\tools.c
0xd7248	0x4d8e48	.data	1	21	C:\Pacgen\src\tools.c
0xd727c	0x4d8e7c	.data	1	21	C:\Pacgen\src\tools.c
0xd72b0	0x4d8eb0	.data	1	21	C:\Pacgen\src\tools.c
0xd72e4	0x4d8ee4	.data	1	21	C:\Pacgen\src\tools.c
0xd7318	0x4d8f18	.data	1	21	C:\Pacgen\src\tools.c
0xd734c	0x4d8f4c	.data	1	21	C:\Pacgen\src\tools.c
0xd7380	0x4d8f80	.data	1	21	C:\Pacgen\src\tools.c
0xd73dc	0x4d8fdc	.data	1	6	%d.mus
0xd7444	0x4d9044	.data	1	21	C:\Pacgen\src\tools.c
0xd745c	0x4d905c	.data	1	16	%sDATA\prefs.dat
0xd7478	0x4d9078	.data	1	12	c:\prefs.dat
0xd7488	0x4d9088	.data	1	16	%sDATA\prefs.dat
0xd74a4	0x4d90a4	.data	1	12	c:\prefs.dat
0xd74b4	0x4d90b4	.data	1	21	C:\Pacgen\src\tools.c
0xd74cc	0x4d90cc	.data	1	21	C:\Pacgen\src\tools.c
0xd74e4	0x4d90e4	.data	1	12	batlscrn.shp
0xd74f4	0x4d90f4	.data	1	21	C:\Pacgen\src\tools.c
0xd750c	0x4d910c	.data	1	12	batlscrn.shp
0xd7548	0x4d9148	.data	1	12	purchase.shp
0xd7558	0x4d9158	.data	1	21	C:\Pacgen\src\tools.c
0xd7570	0x4d9170	.data	1	12	purchase.shp
0xd75a8	0x4d91a8	.data	1	4	%c:\
0xd75e4	0x4d91e4	.data	1	24	C:\Pacgen\Src\examunit.c
0xd7614	0x4d9214	.data	1	5	%d/%d
0xd7620	0x4d9220	.data	1	5	%d/%d
0xd7638	0x4d9238	.data	1	4	[%d]
0xd7644	0x4d9244	.data	1	4	[%d]
0xd7650	0x4d9250	.data	1	4	[%d]
0xd765c	0x4d925c	.data	1	4	[%d]
0xd7668	0x4d9268	.data	1	4	[%d]
0xd7688	0x4d9288	.data	1	7	%d (%d)
0xd76a0	0x4d92a0	.data	1	24	C:\Pacgen\Src\pickcamp.c
0xd76bc	0x4d92bc	.data	1	12	campaign.shp
0xd76f4	0x4d92f4	.data	1	24	C:\Pacgen\Src\pickcamp.c
0xd7710	0x4d9310	.data	1	24	C:\Pacgen\Src\pickcamp.c
0xd772c	0x4d932c	.data	1	24	C:\Pacgen\Src\pickcamp.c
0xd7748	0x4d9348	.data	1	13	%sSCEN\%s.scn
0xd77d4	0x4d93d4	.data	1	19	%sDATA\campaign.bin
0xd77ec	0x4d93ec	.data	1	21	%c:\DATA\campaign.bin
0xd7834	0x4d9434	.data	1	24	C:\Pacgen\Src\pickcamp.c
0xd7850	0x4d9450	.data	1	9	globe.shp
0xd794c	0x4d954c	.data	1	22	C:\Pacgen\src\Memman.c
0xd79cc	0x4d95cc	.data	1	22	Freemem Error: %s (%d)
0xd79e4	0x4d95e4	.data	1	26	Total Equipment Pieces: %d
0xd7a00	0x4d9600	.data	1	26	Selected Equipment : %d/%d
0xd7a1c	0x4d961c	.data	1	23	C:\Pacgen\src\eqpedit.c
0xd7a34	0x4d9634	.data	1	23	C:\Pacgen\src\eqpedit.c
0xd7a4c	0x4d964c	.data	1	29	Too many pieces of equipment.
0xd7a6c	0x4d966c	.data	1	23	C:\Pacgen\src\eqpedit.c
0xd7a84	0x4d9684	.data	1	5	uh oh
0xd7a8c	0x4d968c	.data	1	23	C:\Pacgen\src\eqpedit.c
0xd7aa4	0x4d96a4	.data	1	7	Uh oh 2
0xd7aac	0x4d96ac	.data	1	10	Copy of %s
0xd7ab8	0x4d96b8	.data	1	23	%d is an invalid entry.
0xd7ad0	0x4d96d0	.data	1	23	C:\Pacgen\src\eqpedit.c
0xd7ae8	0x4d96e8	.data	1	23	C:\Pacgen\src\eqpedit.c
0xd7b00	0x4d9700	.data	1	8	I'm dead
0xd7b0c	0x4d970c	.data	1	18	Error with delete.
0xd7b20	0x4d9720	.data	1	8	I'm dead
0xd7b30	0x4d9730	.data	1	9	%s saved.
0xd7b3c	0x4d973c	.data	1	6	%s.TXT
0xd7b50	0x4d9750	.data	1	33	Unable to save equipment strings.
0xd7b74	0x4d9774	.data	1	4	NUll
0xd7b80	0x4d9780	.data	1	4	NUll
0xd7b88	0x4d9788	.data	1	4	NUll
0xd7b90	0x4d9790	.data	1	8	I'm dead
0xd7b9c	0x4d979c	.data	1	24	Error with equip name %d
0xd7bbc	0x4d97bc	.data	1	10	report.txt
0xd7c64	0x4d9864	.data	1	11	%3d; %13s; 
0xd7c70	0x4d9870	.data	1	25	 %2d/%2d; %3d; %3d; %3d; 
0xd7c8c	0x4d988c	.data	1	10	%4d; %3d; 
0xd7c98	0x4d9898	.data	1	10	%3d; %3d; 
0xd7ca4	0x4d98a4	.data	1	30	 [%2d];  [%2d];  %3d;   %3d;  
0xd7cc4	0x4d98c4	.data	1	29	 %3d;   %3d;   [%2d];  %3d;  
0xd7ce4	0x4d98e4	.data	1	28	 %3d;   %3d;   %3d;   %3d;  
0xd7d04	0x4d9904	.data	1	10	%3d; %3d; 
0xd7d10	0x4d9910	.data	1	10	%3d; %3c; 
0xd7d42	0x4d9942	.data	0	24	File saved as REPORT.TXT
0xd7d60	0x4d9960	.data	1	8	temp.txt
0xd7e04	0x4d9a04	.data	1	11	%3d; %13s; 
0xd7e10	0x4d9a10	.data	1	10	%4d; %3d; 
0xd7e1c	0x4d9a1c	.data	1	10	%3d; %3d; 
0xd7e28	0x4d9a28	.data	1	30	 [%2d];  [%2d];  %3d;   %3d;  
0xd7e48	0x4d9a48	.data	1	29	 %3d;   %3d;   [%2d];  %3d;  
0xd7e68	0x4d9a68	.data	1	28	 %3d;   %3d;   %3d;   %3d;  
0xd7e88	0x4d9a88	.data	1	10	%3d; %3d; 
0xd7e94	0x4d9a94	.data	1	10	%3d; %3c; 
0xd7eb8	0x4d9ab8	.data	1	10	report.txt
0xd7f64	0x4d9b64	.data	1	11	%3d; %13s; 
0xd7f70	0x4d9b70	.data	1	15	%2d//%2d; %2d; 
0xd7f80	0x4d9b80	.data	1	10	%3d; %2d; 
0xd7f8c	0x4d9b8c	.data	1	10	%2d; %8s; 
0xd7f98	0x4d9b98	.data	1	5	Sur; 
0xd7fa0	0x4d9ba0	.data	1	5	Air; 
0xd7fa8	0x4d9ba8	.data	1	5	Err; 
0xd7fb0	0x4d9bb0	.data	1	10	%3d; %3d; 
0xd7fbc	0x4d9bbc	.data	1	10	%2d; %2d; 
0xd7fc8	0x4d9bc8	.data	1	5	%2d; 
0xd7fd0	0x4d9bd0	.data	1	5	%2d; 
0xd7fd8	0x4d9bd8	.data	1	5	%2d; 
0xd7fe0	0x4d9be0	.data	1	5	%3c; 
0xd7fe8	0x4d9be8	.data	1	11	%10s; %2d; 
0xd800e	0x4d9c0e	.data	0	24	File saved as REPORT.TXT
0xd8028	0x4d9c28	.data	1	24	C:\Pacgen\src\setprest.c
0xd8044	0x4d9c44	.data	1	24	C:\Pacgen\src\setprest.c
0xd8068	0x4d9c68	.data	1	24	C:\Pacgen\src\setprest.c
0xd8088	0x4d9c88	.data	1	24	C:\Pacgen\src\setprest.c
0xd80a4	0x4d9ca4	.data	1	24	C:\PACGEN\SRC\SETTRANS.C
0xd80c0	0x4d9cc0	.data	1	24	C:\PACGEN\SRC\SETTRANS.C
0xd80e0	0x4d9ce0	.data	1	5	%d %s
0xd8118	0x4d9d18	.data	1	24	C:\Pacgen\Src\tutorial.c
0xd8134	0x4d9d34	.data	1	12	tutorial.shp
0xd816c	0x4d9d6c	.data	1	24	C:\Pacgen\Src\tutorial.c
0xd8188	0x4d9d88	.data	1	24	C:\Pacgen\Src\tutorial.c
0xd81a4	0x4d9da4	.data	1	24	C:\Pacgen\Src\tutorial.c
0xd81c0	0x4d9dc0	.data	1	18	%sSCEN\landtut.scn
0xd81d4	0x4d9dd4	.data	1	17	%sSCEN\navtut.scn
0xd83a4	0x4d9fa4	.data	1	8	info.txt
0xd8468	0x4da068	.data	1	21	C:\Pacgen\src\graph.c
0xd8480	0x4da080	.data	1	21	C:\Pacgen\src\graph.c
0xd8498	0x4da098	.data	1	21	C:\Pacgen\src\graph.c
0xd84b0	0x4da0b0	.data	1	21	C:\Pacgen\src\graph.c
0xd84c8	0x4da0c8	.data	1	21	C:\Pacgen\src\graph.c
0xd84e0	0x4da0e0	.data	1	21	C:\Pacgen\src\graph.c
0xd84f8	0x4da0f8	.data	1	21	C:\Pacgen\src\graph.c
0xd8510	0x4da110	.data	1	21	C:\Pacgen\src\graph.c
0xd8528	0x4da128	.data	1	21	C:\Pacgen\src\graph.c
0xd8540	0x4da140	.data	1	21	C:\Pacgen\src\graph.c
0xd8558	0x4da158	.data	1	21	C:\Pacgen\src\graph.c
0xd8570	0x4da170	.data	1	21	C:\Pacgen\src\graph.c
0xd8588	0x4da188	.data	1	21	C:\Pacgen\src\graph.c
0xd85a0	0x4da1a0	.data	1	21	C:\Pacgen\src\graph.c
0xd85b8	0x4da1b8	.data	1	21	C:\Pacgen\src\graph.c
0xd85d0	0x4da1d0	.data	1	21	C:\Pacgen\src\graph.c
0xd85e8	0x4da1e8	.data	1	21	C:\Pacgen\src\graph.c
0xd8600	0x4da200	.data	1	21	C:\Pacgen\src\graph.c
0xd8668	0x4da268	.data	1	21	C:\Pacgen\src\graph.c
0xd8680	0x4da280	.data	1	21	C:\Pacgen\src\graph.c
0xd8698	0x4da298	.data	1	21	C:\Pacgen\src\graph.c
0xd86b0	0x4da2b0	.data	1	21	C:\Pacgen\src\graph.c
0xd86c8	0x4da2c8	.data	1	21	C:\Pacgen\src\graph.c
0xd86e0	0x4da2e0	.data	1	21	C:\Pacgen\src\graph.c
0xd86f8	0x4da2f8	.data	1	21	C:\Pacgen\src\graph.c
0xd8710	0x4da310	.data	1	21	C:\Pacgen\src\graph.c
0xd8728	0x4da328	.data	1	21	C:\Pacgen\src\graph.c
0xd8740	0x4da340	.data	1	21	C:\Pacgen\src\graph.c
0xd8784	0x4da384	.data	1	21	C:\Pacgen\Src\Audio.c
0xd879c	0x4da39c	.data	1	21	C:\Pacgen\Src\Audio.c
0xd87b4	0x4da3b4	.data	1	21	C:\Pacgen\Src\Audio.c
0xd87cc	0x4da3cc	.data	1	21	C:\Pacgen\Src\Audio.c
0xd87e4	0x4da3e4	.data	1	21	C:\Pacgen\Src\Audio.c
0xd87fc	0x4da3fc	.data	1	21	C:\Pacgen\Src\Audio.c
0xd8814	0x4da414	.data	1	21	C:\Pacgen\Src\Audio.c
0xd882c	0x4da42c	.data	1	21	C:\Pacgen\Src\Audio.c
0xd8844	0x4da444	.data	1	21	C:\Pacgen\Src\Audio.c
0xd885c	0x4da45c	.data	1	21	C:\Pacgen\Src\Audio.c
0xd8874	0x4da474	.data	1	21	C:\Pacgen\Src\Audio.c
0xd888c	0x4da48c	.data	1	21	C:\Pacgen\Src\Audio.c
0xd88a4	0x4da4a4	.data	1	21	C:\Pacgen\Src\Audio.c
0xd88bc	0x4da4bc	.data	1	21	C:\Pacgen\Src\Audio.c
0xd88d4	0x4da4d4	.data	1	24	C:\Pacgen\src\defscrns.c
0xd88f0	0x4da4f0	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8910	0x4da510	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8930	0x4da530	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8950	0x4da550	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8970	0x4da570	.data	1	24	C:\Pacgen\src\defscrns.c
